"place_code","place_name","state","eli_households","total_vouchers","vouchers_per_1000_eli","desert_eli"
"1711332","IL Carol Stream village, Illinois","IL",1049,788,751.191611058151,"Adequate supply"
"1711358","IL Carpentersville village, Illinois","IL",837,462,551.971326164875,"Adequate supply"
"1711514","IL Carterville city, Illinois","IL",216,13,60.1851851851852,"Severe desert"
"1711592","IL Cary village, Illinois","IL",470,62,131.914893617021,"Moderate desert"
"1712385","IL Champaign city, Illinois","IL",5651,1635,289.329322243851,"Low availability"
"1712684","IL Chatham village, Illinois","IL",386,48,124.352331606218,"Moderate desert"
"1714000","IL Chicago city, Illinois","IL",138062,88115,638.227752748765,"Adequate supply"
"1714026","IL Chicago Heights city, Illinois","IL",1073,892,831.314072693383,"Adequate supply"
"1714065","IL Chicago Ridge village, Illinois","IL",345,161,466.666666666667,"Low availability"
"1714351","IL Cicero town, Illinois","IL",1871,239,127.739176910743,"Moderate desert"
"1714572","IL Clarendon Hills village, Illinois","IL",438,6,13.6986301369863,"Severe desert"
"1715599","IL Collinsville city, Illinois","IL",492,211,428.861788617886,"Low availability"
"1715833","IL Columbia city, Illinois","IL",436,3,6.88073394495413,"Severe desert"
"1716691","IL Country Club Hills city, Illinois","IL",466,666,1429.18454935622,"Adequate supply"
"1717458","IL Crest Hill city, Illinois","IL",684,96,140.350877192982,"Moderate desert"
"1717497","IL Crestwood village, Illinois","IL",418,25,59.8086124401914,"Severe desert"
"1717523","IL Crete village, Illinois","IL",230,19,82.6086956521739,"Severe desert"
"1717887","IL Crystal Lake city, Illinois","IL",1104,308,278.985507246377,"Low availability"
"1718628","IL Darien city, Illinois","IL",579,97,167.530224525043,"Moderate desert"
"1718823","IL Decatur city, Illinois","IL",2753,2221,806.756265891754,"Adequate supply"
"1718992","IL Deerfield village, Illinois","IL",767,120,156.45371577575,"Moderate desert"
"1719642","IL Des Plaines city, Illinois","IL",1616,206,127.475247524752,"Moderate desert"
"1720162","IL Dixon city, Illinois","IL",403,190,471.464019851117,"Low availability"
"1720292","IL Dolton village, Illinois","IL",713,924,1295.93267882188,"Adequate supply"
"1720591","IL Downers Grove village, Illinois","IL",2656,641,241.340361445783,"Moderate desert"
"1722073","IL East Moline city, Illinois","IL",730,885,1212.32876712329,"Adequate supply"
"1722164","IL East Peoria city, Illinois","IL",1103,501,454.215775158658,"Low availability"
"1722697","IL Edwardsville city, Illinois","IL",880,92,104.545454545455,"Moderate desert"
"1722736","IL Effingham city, Illinois","IL",230,366,1591.30434782609,"Adequate supply"
"1722931","IL Elburn village, Illinois","IL",238,2,8.40336134453782,"Severe desert"
"1723074","IL Elgin city, Illinois","IL",3057,1484,485.443245011449,"Low availability"
"1723256","IL Elk Grove Village village, Illinois","IL",1081,16,14.8011100832562,"Severe desert"
"1723620","IL Elmhurst city, Illinois","IL",1610,190,118.012422360248,"Moderate desert"
"1723724","IL Elmwood Park village, Illinois","IL",948,107,112.869198312236,"Moderate desert"
"1724582","IL Evanston city, Illinois","IL",3643,1020,279.98902003843,"Low availability"
"1724634","IL Evergreen Park village, Illinois","IL",624,85,136.217948717949,"Moderate desert"
"1725141","IL Fairview Heights city, Illinois","IL",568,71,125,"Moderate desert"
"1726571","IL Flossmoor village, Illinois","IL",280,62,221.428571428571,"Moderate desert"
"1726935","IL Forest Park village, Illinois","IL",513,176,343.07992202729,"Low availability"
"1727442","IL Fox Lake village, Illinois","IL",574,293,510.452961672474,"Adequate supply"
"1727624","IL Frankfort village, Illinois","IL",579,1,1.72711571675302,"Severe desert"
"1727644","IL Frankfort Square CDP, Illinois","IL",241,31,128.630705394191,"Moderate desert"
"1727702","IL Franklin Park village, Illinois","IL",495,142,286.868686868687,"Low availability"
"1727806","IL Freeburg village, Illinois","IL",237,1,4.21940928270042,"Severe desert"
"1728248","IL Gages Lake CDP, Illinois","IL",231,45,194.805194805195,"Moderate desert"
"1728872","IL Geneva city, Illinois","IL",607,25,41.1861614497529,"Severe desert"
"1728898","IL Genoa city, Illinois","IL",229,18,78.6026200873362,"Severe desert"
"1729171","IL Gilberts village, Illinois","IL",240,5,20.8333333333333,"Severe desert"
"1729639","IL Glen Carbon village, Illinois","IL",259,7,27.027027027027,"Severe desert"
"1729652","IL Glencoe village, Illinois","IL",427,1,2.34192037470726,"Severe desert"
"1729730","IL Glendale Heights village, Illinois","IL",640,269,420.3125,"Low availability"
"1729756","IL Glen Ellyn village, Illinois","IL",1309,163,124.522536287242,"Moderate desert"
"1729938","IL Glenview village, Illinois","IL",2230,191,85.6502242152466,"Severe desert"
"1730029","IL Glenwood village, Illinois","IL",333,131,393.393393393393,"Low availability"
"1730094","IL Godfrey village, Illinois","IL",577,14,24.263431542461,"Severe desert"
"1730900","IL Grandwood Park CDP, Illinois","IL",226,69,305.309734513274,"Low availability"
"1730926","IL Granite City city, Illinois","IL",804,392,487.562189054726,"Low availability"
"1731121","IL Grayslake village, Illinois","IL",538,245,455.390334572491,"Low availability"
"1731446","IL Green Oaks village, Illinois","IL",226,112,495.575221238938,"Low availability"
"1732018","IL Gurnee village, Illinois","IL",1175,435,370.212765957447,"Low availability"
"1732746","IL Hanover Park village, Illinois","IL",1089,173,158.861340679522,"Moderate desert"
"1733435","IL Harwood Heights village, Illinois","IL",255,3,11.7647058823529,"Severe desert"
"1733695","IL Hazel Crest village, Illinois","IL",649,530,816.640986132512,"Adequate supply"
"1734358","IL Herrin city, Illinois","IL",250,99,396,"Low availability"
"1734514","IL Hickory Hills city, Illinois","IL",523,14,26.7686424474187,"Severe desert"
"1734670","IL Highland city, Illinois","IL",306,224,732.02614379085,"Adequate supply"
"1734722","IL Highland Park city, Illinois","IL",1577,192,121.750158528852,"Moderate desert"
"1734865","IL Highwood city, Illinois","IL",204,6,29.4117647058824,"Severe desert"
"1735086","IL Hillside village, Illinois","IL",208,49,235.576923076923,"Moderate desert"
"1735307","IL Hinsdale village, Illinois","IL",563,8,14.2095914742451,"Severe desert"
"1735411","IL Hoffman Estates village, Illinois","IL",1143,107,93.6132983377078,"Severe desert"
"1735835","IL Homer Glen village, Illinois","IL",526,2,3.80228136882129,"Severe desert"
"1735879","IL Homewood village, Illinois","IL",632,259,409.810126582278,"Low availability"
"1736750","IL Huntley village, Illinois","IL",1480,29,19.5945945945946,"Severe desert"
"1738115","IL Jacksonville city, Illinois","IL",277,244,880.86642599278,"Adequate supply"
"1738414","IL Jerseyville city, Illinois","IL",221,251,1135.74660633484,"Adequate supply"
"1738479","IL Johnsburg village, Illinois","IL",248,35,141.129032258065,"Moderate desert"
"1738570","IL Joliet city, Illinois","IL",4852,1728,356.141797197032,"Low availability"
"1740767","IL La Grange village, Illinois","IL",701,32,45.6490727532097,"Severe desert"
"1740793","IL La Grange Park village, Illinois","IL",389,2,5.1413881748072,"Severe desert"
"1741105","IL Lake Forest city, Illinois","IL",615,3,4.8780487804878,"Severe desert"
"1741183","IL Lake in the Hills village, Illinois","IL",529,89,168.241965973535,"Moderate desert"
"1741326","IL Lakemoor village, Illinois","IL",237,21,88.6075949367089,"Severe desert"
"1741586","IL Lake Villa village, Illinois","IL",274,106,386.861313868613,"Low availability"
"1741742","IL Lake Zurich village, Illinois","IL",621,92,148.148148148148,"Moderate desert"
"1742028","IL Lansing village, Illinois","IL",963,499,518.172377985462,"Adequate supply"
"1742184","IL LaSalle city, Illinois","IL",413,94,227.602905569007,"Moderate desert"
"1742795","IL Lemont village, Illinois","IL",470,4,8.51063829787234,"Severe desert"
"1743250","IL Libertyville village, Illinois","IL",797,150,188.205771643664,"Moderate desert"
"1743536","IL Lincoln city, Illinois","IL",558,210,376.344086021505,"Low availability"
"1743666","IL Lincolnshire village, Illinois","IL",542,4,7.38007380073801,"Severe desert"
"1743744","IL Lincolnwood village, Illinois","IL",299,25,83.6120401337793,"Severe desert"
"1743770","IL Lindenhurst village, Illinois","IL",370,13,35.1351351351351,"Severe desert"
"1743939","IL Lisle village, Illinois","IL",756,121,160.05291005291,"Moderate desert"
"1743965","IL Litchfield city, Illinois","IL",272,54,198.529411764706,"Moderate desert"
"1744225","IL Lockport city, Illinois","IL",621,7,11.2721417069243,"Severe desert"
"1744407","IL Lombard village, Illinois","IL",1224,178,145.424836601307,"Moderate desert"
"1745031","IL Loves Park city, Illinois","IL",537,191,355.679702048417,"Low availability"
"1745421","IL Lynwood village, Illinois","IL",445,80,179.775280898876,"Moderate desert"
"1745434","IL Lyons village, Illinois","IL",295,30,101.694915254237,"Moderate desert"
"1745694","IL McHenry city, Illinois","IL",596,245,411.073825503356,"Low availability"
"1745726","IL Machesney Park village, Illinois","IL",303,27,89.1089108910891,"Severe desert"
"1746136","IL Mahomet village, Illinois","IL",236,20,84.7457627118644,"Severe desert"
"1746357","IL Manhattan village, Illinois","IL",238,3,12.6050420168067,"Severe desert"
"1746500","IL Manteno village, Illinois","IL",200,22,110,"Moderate desert"
"1746786","IL Marengo city, Illinois","IL",423,28,66.193853427896,"Severe desert"
"1746916","IL Marion city, Illinois","IL",523,319,609.942638623327,"Adequate supply"
"1747007","IL Markham city, Illinois","IL",268,528,1970.14925373134,"Adequate supply"
"1747540","IL Matteson village, Illinois","IL",862,423,490.719257540603,"Low availability"
"1747774","IL Maywood village, Illinois","IL",477,479,1004.1928721174,"Adequate supply"
"1748242","IL Melrose Park village, Illinois","IL",201,64,318.407960199005,"Low availability"
"1748892","IL Midlothian village, Illinois","IL",684,123,179.824561403509,"Moderate desert"
"1749854","IL Mokena village, Illinois","IL",562,2,3.55871886120996,"Severe desert"
"1749867","IL Moline city, Illinois","IL",858,482,561.771561771562,"Adequate supply"
"1750218","IL Montgomery village, Illinois","IL",372,42,112.903225806452,"Moderate desert"
"1750244","IL Monticello city, Illinois","IL",271,6,22.140221402214,"Severe desert"
"1750491","IL Morris city, Illinois","IL",420,325,773.809523809524,"Adequate supply"
"1750621","IL Morton village, Illinois","IL",530,130,245.283018867925,"Moderate desert"
