"place_code","place_name","state","households","total_vouchers","vouchers_per_1000","desert"
"3956966","OH North Ridgeville city, Ohio","OH",13824,15,1.08506944444444,"Severe desert"
"3957008","OH North Royalton city, Ohio","OH",13677,2,0.146230898588872,"Severe desert"
"3961000","OH Parma city, Ohio","OH",34640,314,9.06466512702079,"Severe desert"
"3962148","OH Perrysburg city, Ohio","OH",10200,255,25,"Low availability"
"3966390","OH Reynoldsburg city, Ohio","OH",17064,364,21.3314580403188,"Moderate desert"
"3967468","OH Riverside city, Ohio","OH",10702,210,19.6225004672024,"Moderate desert"
"3970380","OH Sandusky city, Ohio","OH",10892,1220,112.0088138083,"Adequate supply"
"3971682","OH Shaker Heights city, Ohio","OH",13029,390,29.9332258807276,"Low availability"
"3974118","OH Springfield city, Ohio","OH",24328,2047,84.1417296941795,"Adequate supply"
"3974944","OH Stow city, Ohio","OH",14030,211,15.0392017106201,"Moderate desert"
"3975098","OH Strongsville city, Ohio","OH",19045,16,0.840115515883434,"Severe desert"
"3977000","OH Toledo city, Ohio","OH",118508,8681,73.2524386539305,"Adequate supply"
"3977504","OH Trotwood city, Ohio","OH",10314,676,65.5419817723483,"Adequate supply"
"3977588","OH Troy city, Ohio","OH",10959,653,59.5857286248745,"Adequate supply"
"3979002","OH Upper Arlington city, Ohio","OH",14389,19,1.3204531239141,"Severe desert"
"3980304","OH Wadsworth city, Ohio","OH",10250,267,26.0487804878049,"Low availability"
"3980892","OH Warren city, Ohio","OH",16824,1792,106.514503090823,"Adequate supply"
"3983342","OH Westerville city, Ohio","OH",15115,327,21.6341382732385,"Moderate desert"
"3983622","OH Westlake city, Ohio","OH",14574,16,1.09784547824894,"Severe desert"
"3985484","OH Willoughby city, Ohio","OH",11753,656,55.8155364587765,"Adequate supply"
"3986548","OH Wooster city, Ohio","OH",11001,624,56.7221161712572,"Adequate supply"
"3986772","OH Xenia city, Ohio","OH",10691,1048,98.0263773267234,"Adequate supply"
"3988000","OH Youngstown city, Ohio","OH",25166,2713,107.804180243185,"Adequate supply"
"3988084","OH Zanesville city, Ohio","OH",10473,1336,127.566122410007,"Adequate supply"
"4004450","OK Bartlesville city, Oklahoma","OK",14661,447,30.4890525885001,"Low availability"
"4006400","OK Bixby city, Oklahoma","OK",10557,46,4.35729847494553,"Severe desert"
"4009050","OK Broken Arrow city, Oklahoma","OK",43634,516,11.8256405555301,"Moderate desert"
"4023200","OK Edmond city, Oklahoma","OK",36788,873,23.7305643144504,"Moderate desert"
"4023950","OK Enid city, Oklahoma","OK",19594,388,19.8019801980198,"Moderate desert"
"4041850","OK Lawton city, Oklahoma","OK",33263,964,28.9811502269789,"Low availability"
"4048350","OK Midwest City city, Oklahoma","OK",24599,1124,45.6929143461116,"Low availability"
"4049200","OK Moore city, Oklahoma","OK",24188,597,24.6816603274351,"Moderate desert"
"4050050","OK Muskogee city, Oklahoma","OK",14744,1287,87.2897449810092,"Adequate supply"
"4052500","OK Norman city, Oklahoma","OK",51489,1522,29.5597117830993,"Low availability"
"4055000","OK Oklahoma City city, Oklahoma","OK",275193,10628,38.6201683909111,"Low availability"
"4056650","OK Owasso city, Oklahoma","OK",14858,75,5.04778570467088,"Severe desert"
"4066800","OK Shawnee city, Oklahoma","OK",11786,531,45.0534532496182,"Low availability"
"4070300","OK Stillwater city, Oklahoma","OK",19402,702,36.1818369240285,"Low availability"
"4075000","OK Tulsa city, Oklahoma","OK",171382,11532,67.2882799827286,"Adequate supply"
"4101000","OR Albany city, Oregon","OR",21835,1080,49.461873139455,"Low availability"
"4101650","OR Aloha CDP, Oregon","OR",18790,301,16.0191591271953,"Moderate desert"
"4103050","OR Ashland city, Oregon","OR",10264,336,32.7357755261107,"Low availability"
"4105350","OR Beaverton city, Oregon","OR",41539,1262,30.3810876525675,"Low availability"
"4105800","OR Bend city, Oregon","OR",43278,746,17.2373954434124,"Moderate desert"
"4105950","OR Bethany CDP, Oregon","OR",10968,60,5.47045951859956,"Severe desert"
"4115800","OR Corvallis city, Oregon","OR",24205,1060,43.792604833712,"Low availability"
"4123850","OR Eugene city, Oregon","OR",76140,2661,34.9487785657998,"Low availability"
"4130550","OR Grants Pass city, Oregon","OR",16478,781,47.3965287049399,"Low availability"
"4131250","OR Gresham city, Oregon","OR",42061,1922,45.6955374337272,"Low availability"
"4134100","OR Hillsboro city, Oregon","OR",41304,777,18.8117373619988,"Moderate desert"
"4138500","OR Keizer city, Oregon","OR",14595,377,25.8307639602604,"Low availability"
"4140550","OR Lake Oswego city, Oregon","OR",16654,73,4.38333133181218,"Severe desert"
"4145000","OR McMinnville city, Oregon","OR",12880,989,76.7857142857143,"Adequate supply"
"4147000","OR Medford city, Oregon","OR",34510,1812,52.506519849319,"Adequate supply"
"4155200","OR Oregon City city, Oregon","OR",13936,412,29.5637198622273,"Low availability"
"4159000","OR Portland city, Oregon","OR",287030,13977,48.6952583353656,"Low availability"
"4161200","OR Redmond city, Oregon","OR",13418,431,32.1210314502907,"Low availability"
"4164900","OR Salem city, Oregon","OR",67028,3127,46.6521453720833,"Low availability"
"4169600","OR Springfield city, Oregon","OR",24750,1001,40.4444444444444,"Low availability"
"4173650","OR Tigard city, Oregon","OR",22635,543,23.9893969516236,"Moderate desert"
"4174950","OR Tualatin city, Oregon","OR",10766,102,9.47427085268438,"Severe desert"
"4182800","OR Wilsonville city, Oregon","OR",10347,120,11.5975645114526,"Moderate desert"
"4202000","PA Allentown city, Pennsylvania","PA",46039,3082,66.943243771585,"Adequate supply"
"4202184","PA Altoona city, Pennsylvania","PA",18498,1529,82.6575846037409,"Adequate supply"
"4206064","PA Bethel Park municipality, Pennsylvania","PA",14877,180,12.0992135511192,"Moderate desert"
"4206088","PA Bethlehem city, Pennsylvania","PA",30779,1618,52.5683095617142,"Adequate supply"
"4213208","PA Chester city, Pennsylvania","PA",12577,1795,142.720839627892,"Adequate supply"
"4219920","PA Drexel Hill CDP, Pennsylvania","PA",11981,108,9.01427259828061,"Severe desert"
"4221648","PA Easton city, Pennsylvania","PA",10510,575,54.709800190295,"Adequate supply"
"4224000","PA Erie city, Pennsylvania","PA",39419,2129,54.0094878104467,"Adequate supply"
"4232800","PA Harrisburg city, Pennsylvania","PA",22036,2176,98.7475040842258,"Adequate supply"
"4233408","PA Hazleton city, Pennsylvania","PA",11557,461,39.8892446136541,"Low availability"
"4239736","PA King of Prussia CDP, Pennsylvania","PA",11588,23,1.98481187435278,"Severe desert"
"4241216","PA Lancaster city, Pennsylvania","PA",21243,1902,89.5353763592713,"Adequate supply"
"4242168","PA Lebanon city, Pennsylvania","PA",10635,1100,103.432063939821,"Adequate supply"
"4242928","PA Levittown CDP, Pennsylvania","PA",18140,822,45.3142227122381,"Low availability"
"4250528","PA Monroeville municipality, Pennsylvania","PA",12290,476,38.7306753458096,"Low availability"
"4254656","PA Norristown borough, Pennsylvania","PA",13121,1338,101.973934913497,"Adequate supply"
"4260000","PA Philadelphia city, Pennsylvania","PA",669222,33198,49.6068569174355,"Low availability"
"4261000","PA Pittsburgh city, Pennsylvania","PA",137593,13839,100.579244583663,"Adequate supply"
"4261536","PA Plum borough, Pennsylvania","PA",10692,116,10.8492330714553,"Moderate desert"
"4263624","PA Reading city, Pennsylvania","PA",32899,1425,43.3143864555154,"Low availability"
"4269000","PA Scranton city, Pennsylvania","PA",30342,2328,76.7253312240459,"Adequate supply"
"4273808","PA State College borough, Pennsylvania","PA",11437,138,12.0661012503279,"Moderate desert"
"4285152","PA Wilkes-Barre city, Pennsylvania","PA",16710,1865,111.609814482346,"Adequate supply"
"4285312","PA Williamsport city, Pennsylvania","PA",11109,948,85.3362138806373,"Adequate supply"
"4287048","PA York city, Pennsylvania","PA",17851,1404,78.6510559632514,"Adequate supply"
"4419180","RI Cranston city, Rhode Island","RI",32596,1146,35.1576880598846,"Low availability"
"4422960","RI East Providence city, Rhode Island","RI",20357,1885,92.5971410325686,"Adequate supply"
"4449960","RI Newport city, Rhode Island","RI",10675,1174,109.976580796253,"Adequate supply"
"4454640","RI Pawtucket city, Rhode Island","RI",31036,2369,76.3307127207114,"Adequate supply"
"4459000","RI Providence city, Rhode Island","RI",70313,7763,110.40632599946,"Adequate supply"
"4474300","RI Warwick city, Rhode Island","RI",36208,1438,39.7149801148917,"Low availability"
"4480780","RI Woonsocket city, Rhode Island","RI",17465,1912,109.476095047237,"Adequate supply"
"4500550","SC Aiken city, South Carolina","SC",12961,676,52.1564694082247,"Adequate supply"
"4501360","SC Anderson city, South Carolina","SC",12122,1120,92.3939943903646,"Adequate supply"
"4507210","SC Bluffton town, South Carolina","SC",11300,4,0.353982300884956,"Severe desert"
"4513330","SC Charleston city, South Carolina","SC",66408,1892,28.4905433080352,"Low availability"
"4516000","SC Columbia city, South Carolina","SC",51784,3942,76.123899273907,"Adequate supply"
"4521985","SC Easley city, South Carolina","SC",10516,273,25.9604412324078,"Low availability"
"4525810","SC Florence city, South Carolina","SC",16450,799,48.5714285714286,"Low availability"
"4529815","SC Goose Creek city, South Carolina","SC",16903,441,26.0900431875998,"Low availability"
"4530850","SC Greenville city, South Carolina","SC",34898,2665,76.365407759757,"Adequate supply"
"4530985","SC Greer city, South Carolina","SC",15327,441,28.7727539635937,"Low availability"
"4534045","SC Hilton Head Island town, South Carolina","SC",17504,120,6.85557586837294,"Severe desert"
"4545115","SC Mauldin city, South Carolina","SC",10872,198,18.2119205298013,"Moderate desert"
"4548535","SC Mount Pleasant town, South Carolina","SC",39079,7,0.17912433787968,"Severe desert"
"4549075","SC Myrtle Beach city, South Carolina","SC",17250,651,37.7391304347826,"Low availability"
"4550695","SC North Augusta city, South Carolina","SC",11015,362,32.8642759872901,"Low availability"
"4550875","SC North Charleston city, South Carolina","SC",47528,3251,68.4017842114122,"Adequate supply"
"4561405","SC Rock Hill city, South Carolina","SC",31310,799,25.5190035132546,"Low availability"
"4562395","SC St. Andrews CDP, South Carolina","SC",10192,837,82.1232339089482,"Adequate supply"
"4568290","SC Spartanburg city, South Carolina","SC",15938,2093,131.321370309951,"Adequate supply"
"4570270","SC Summerville town, South Carolina","SC",20651,852,41.2570819815021,"Low availability"
"4570405","SC Sumter city, South Carolina","SC",16280,947,58.1695331695332,"Adequate supply"
"4600100","SD Aberdeen city, South Dakota","SD",12341,812,65.7969370391378,"Adequate supply"
"4652980","SD Rapid City city, South Dakota","SD",31961,2150,67.2694846844592,"Adequate supply"
"4659020","SD Sioux Falls city, South Dakota","SD",82836,2947,35.5763194746246,"Low availability"
"4669300","SD Watertown city, South Dakota","SD",10237,491,47.9632704894012,"Low availability"
"4703440","TN Bartlett city, Tennessee","TN",20143,9,0.446805341806086,"Severe desert"
"4708540","TN Bristol city, Tennessee","TN",12015,280,23.304203079484,"Moderate desert"
"4714000","TN Chattanooga city, Tennessee","TN",77916,5618,72.1032907233431,"Adequate supply"
"4715160","TN Clarksville city, Tennessee","TN",64863,1363,21.0135208053898,"Moderate desert"
"4715400","TN Cleveland city, Tennessee","TN",18355,943,51.3756469626805,"Adequate supply"
"4716420","TN Collierville town, Tennessee","TN",17713,1,0.0564557104951166,"Severe desert"
"4716540","TN Columbia city, Tennessee","TN",17344,817,47.1056273062731,"Low availability"
"4716920","TN Cookeville city, Tennessee","TN",14601,469,32.1210875967399,"Low availability"
"4727740","TN Franklin city, Tennessee","TN",33158,326,9.83171481995295,"Severe desert"
"4728540","TN Gallatin city, Tennessee","TN",18663,928,49.7240529389702,"Low availability"
"4733280","TN Hendersonville city, Tennessee","TN",24924,359,14.4037875140427,"Moderate desert"
"4737640","TN Jackson city, Tennessee","TN",27082,2542,93.8630824902149,"Adequate supply"
"4738320","TN Johnson City city, Tennessee","TN",30471,1772,58.153654294247,"Adequate supply"
"4739560","TN Kingsport city, Tennessee","TN",24674,2199,89.1221528734701,"Adequate supply"
"4740000","TN Knoxville city, Tennessee","TN",84882,9784,115.265898541505,"Adequate supply"
"4741200","TN La Vergne city, Tennessee","TN",12880,105,8.15217391304348,"Severe desert"
"4741520","TN Lebanon city, Tennessee","TN",15814,634,40.0910585557101,"Low availability"
"4746380","TN Maryville city, Tennessee","TN",12074,347,28.7394401192645,"Low availability"
"4748000","TN Memphis city, Tennessee","TN",254530,14908,58.5706989352925,"Adequate supply"
"4750280","TN Morristown city, Tennessee","TN",12466,439,35.2157869404781,"Low availability"
"4750780","TN Mount Juliet city, Tennessee","TN",15171,85,5.60279480587964,"Severe desert"
"4751560","TN Murfreesboro city, Tennessee","TN",58567,1497,25.5604692062083,"Low availability"
"4752006","TN Nashville-Davidson metropolitan government (balance), Tennessee","TN",303539,17735,58.427417893582,"Adequate supply"
"4755120","TN Oak Ridge city, Tennessee","TN",13304,758,56.9753457606735,"Adequate supply"
"4769420","TN Smyrna town, Tennessee","TN",19935,496,24.8808628041134,"Moderate desert"
"4770580","TN Spring Hill city, Tennessee","TN",19467,6,0.30821390044691,"Severe desert"
"4801000","TX Abilene city, Texas","TX",46682,1803,38.6230238635877,"Low availability"
"4801240","TX Addison town, Texas","TX",10042,5,0.497908783110934,"Severe desert"
"4801924","TX Allen city, Texas","TX",36307,222,6.11452337014901,"Severe desert"
"4802272","TX Alvin city, Texas","TX",10544,212,20.1062215477997,"Moderate desert"
"4803000","TX Amarillo city, Texas","TX",78612,3858,49.0764768737597,"Low availability"
"4804000","TX Arlington city, Texas","TX",140408,4628,32.9610848384707,"Low availability"
"4804462","TX Atascocita CDP, Texas","TX",30836,445,14.4311843300039,"Moderate desert"
"4805000","TX Austin city, Texas","TX",440294,9591,21.7831721531522,"Moderate desert"
"4806128","TX Baytown city, Texas","TX",31063,986,31.7419437916492,"Low availability"
"4807000","TX Beaumont city, Texas","TX",44915,4636,103.217188021819,"Adequate supply"
"4807132","TX Bedford city, Texas","TX",20591,237,11.5098829585741,"Moderate desert"
"4807552","TX Benbrook city, Texas","TX",10019,80,7.98482882523206,"Severe desert"
"4810768","TX Brownsville city, Texas","TX",58518,3981,68.0303496360094,"Adequate supply"
"4810912","TX Bryan city, Texas","TX",32392,1392,42.9735737219066,"Low availability"
"4811428","TX Burleson city, Texas","TX",17504,108,6.17001828153565,"Severe desert"
"4812580","TX Canyon Lake CDP, Texas","TX",13108,28,2.13610009154715,"Severe desert"
"4813024","TX Carrollton city, Texas","TX",51059,357,6.99191131827885,"Severe desert"
"4813492","TX Cedar Hill city, Texas","TX",16388,687,41.9209177446912,"Low availability"
"4813552","TX Cedar Park city, Texas","TX",28723,178,6.19712425582286,"Severe desert"
"4814236","TX Channelview CDP, Texas","TX",12543,149,11.8791357729411,"Moderate desert"
"4814920","TX Cibolo city, Texas","TX",10495,42,4.00190566936637,"Severe desert"
"4815364","TX Cleburne city, Texas","TX",11305,415,36.7094206103494,"Low availability"
"4815976","TX College Station city, Texas","TX",44676,764,17.1009042886561,"Moderate desert"
"4816432","TX Conroe city, Texas","TX",37490,537,14.3238196852494,"Moderate desert"
"4816612","TX Coppell city, Texas","TX",15533,34,2.18888817356596,"Severe desert"
"4816624","TX Copperas Cove city, Texas","TX",14833,239,16.112721634194,"Moderate desert"
"4817000","TX Corpus Christi city, Texas","TX",118038,5410,45.8326979447297,"Low availability"
"4819000","TX Dallas city, Texas","TX",528038,16103,30.4959112791125,"Low availability"
"4819624","TX Deer Park city, Texas","TX",11829,72,6.08673598782653,"Severe desert"
"4819792","TX Del Rio city, Texas","TX",12406,727,58.6006770917298,"Adequate supply"
"4819900","TX Denison city, Texas","TX",10001,359,35.8964103589641,"Low availability"
"4819972","TX Denton city, Texas","TX",53983,1065,19.7284330252116,"Moderate desert"
"4820092","TX DeSoto city, Texas","TX",20975,922,43.9570917759237,"Low availability"
"4821628","TX Duncanville city, Texas","TX",13385,406,30.3324617108704,"Low availability"
"4822660","TX Edinburg city, Texas","TX",34618,1267,36.5994569299208,"Low availability"
"4824000","TX El Paso city, Texas","TX",242482,13108,54.0576207718511,"Adequate supply"
"4824768","TX Euless city, Texas","TX",24104,193,8.00696979754398,"Severe desert"
"4825452","TX Farmers Branch city, Texas","TX",14914,20,1.3410218586563,"Severe desert"
"4826232","TX Flower Mound town, Texas","TX",27831,53,1.90435126298013,"Severe desert"
"4827000","TX Fort Worth city, Texas","TX",334230,11808,35.3289650839242,"Low availability"
"4827648","TX Friendswood city, Texas","TX",14262,16,1.12186229140373,"Severe desert"
"4827684","TX Frisco city, Texas","TX",74081,339,4.57607213725517,"Severe desert"
"4828068","TX Galveston city, Texas","TX",24518,1857,75.7402724528917,"Adequate supply"
"4829000","TX Garland city, Texas","TX",80811,1753,21.6925913551373,"Moderate desert"
"4829336","TX Georgetown city, Texas","TX",33083,213,6.43835202369797,"Severe desert"
"4830464","TX Grand Prairie city, Texas","TX",66943,1452,21.6900945580569,"Moderate desert"
"4830644","TX Grapevine city, Texas","TX",21497,12,0.558217425687305,"Severe desert"
"4830920","TX Greenville city, Texas","TX",11299,359,31.7727232498451,"Low availability"
"4831928","TX Haltom City city, Texas","TX",17208,63,3.66108786610879,"Severe desert"
"4832312","TX Harker Heights city, Texas","TX",11962,102,8.52700217354957,"Severe desert"
"4832372","TX Harlingen city, Texas","TX",25788,1077,41.763610981852,"Low availability"
"4835000","TX Houston city, Texas","TX",916536,20578,22.4519276929657,"Moderate desert"
"4835528","TX Huntsville city, Texas","TX",15366,352,22.9077183391904,"Moderate desert"
"4835576","TX Hurst city, Texas","TX",15529,145,9.33736879386954,"Severe desert"
"4835624","TX Hutto city, Texas","TX",10753,42,3.90588672928485,"Severe desert"
"4837000","TX Irving city, Texas","TX",94252,1121,11.8936468191656,"Moderate desert"
"4838632","TX Keller city, Texas","TX",16058,47,2.92689002366422,"Severe desert"
"4839040","TX Kerrville city, Texas","TX",10318,139,13.4716030238418,"Moderate desert"
"4839148","TX Killeen city, Texas","TX",59824,2427,40.5690024070607,"Low availability"
"4839952","TX Kyle city, Texas","TX",18562,54,2.90916927055274,"Severe desert"
"4840588","TX Lake Jackson city, Texas","TX",10607,170,16.0271518808334,"Moderate desert"
"4841212","TX Lancaster city, Texas","TX",14648,502,34.2708902239213,"Low availability"
"4841440","TX La Porte city, Texas","TX",13164,222,16.8641750227894,"Moderate desert"
"4841464","TX Laredo city, Texas","TX",76259,2106,27.6164124890177,"Low availability"
"4841980","TX League City city, Texas","TX",42827,79,1.84463072360894,"Severe desert"
"4842016","TX Leander city, Texas","TX",23573,64,2.71497051711704,"Severe desert"
"4842508","TX Lewisville city, Texas","TX",50147,336,6.70030111472272,"Severe desert"
"4843012","TX Little Elm city, Texas","TX",17604,367,20.8475346512156,"Moderate desert"
"4843888","TX Longview city, Texas","TX",32343,1667,51.5412917787466,"Adequate supply"
"4845000","TX Lubbock city, Texas","TX",105259,2539,24.1214527973855,"Moderate desert"
"4845072","TX Lufkin city, Texas","TX",12654,1117,88.2724830093251,"Adequate supply"
"4845384","TX McAllen city, Texas","TX",48268,1799,37.2710698599486,"Low availability"
"4845744","TX McKinney city, Texas","TX",70787,1081,15.2711656095046,"Moderate desert"
"4846452","TX Mansfield city, Texas","TX",24796,184,7.4205517018874,"Severe desert"
"4847892","TX Mesquite city, Texas","TX",50362,2293,45.5303601922084,"Low availability"
"4848072","TX Midland city, Texas","TX",52780,709,13.4331186055324,"Moderate desert"
"4848096","TX Midlothian city, Texas","TX",12140,13,1.07084019769358,"Severe desert"
"4848768","TX Mission city, Texas","TX",28144,839,29.8109721432632,"Low availability"
"4848772","TX Mission Bend CDP, Texas","TX",10915,65,5.9551076500229,"Severe desert"
"4848804","TX Missouri City city, Texas","TX",26740,132,4.93642483171279,"Severe desert"
"4850256","TX Nacogdoches city, Texas","TX",12386,1374,110.931697077345,"Adequate supply"
"4850820","TX New Braunfels city, Texas","TX",38483,479,12.4470545435647,"Moderate desert"
"4852356","TX North Richland Hills city, Texas","TX",27334,75,2.74383551620692,"Severe desert"
"4853388","TX Odessa city, Texas","TX",44987,1710,38.0109809500522,"Low availability"
"4855080","TX Paris city, Texas","TX",10137,479,47.2526388477853,"Low availability"
"4856000","TX Pasadena city, Texas","TX",49791,1172,23.5383904721737,"Moderate desert"
"4856348","TX Pearland city, Texas","TX",43526,66,1.51633506409962,"Severe desert"
"4857176","TX Pflugerville city, Texas","TX",23990,352,14.6727803251355,"Moderate desert"
"4857200","TX Pharr city, Texas","TX",23235,976,42.0055950075317,"Low availability"
"4858016","TX Plano city, Texas","TX",110522,1451,13.1286078789743,"Moderate desert"
"4858820","TX Port Arthur city, Texas","TX",21097,3320,157.368346210362,"Adequate supply"
"4859696","TX Prosper town, Texas","TX",10090,20,1.98216055500496,"Severe desert"
"4861796","TX Richardson city, Texas","TX",45444,422,9.28615438781797,"Severe desert"
"4862828","TX Rockwall city, Texas","TX",17954,226,12.5877241840258,"Moderate desert"
"4863284","TX Rosenberg city, Texas","TX",14870,394,26.4963012777404,"Low availability"
"4863500","TX Round Rock city, Texas","TX",46764,391,8.36113249508169,"Severe desert"
"4863572","TX Rowlett city, Texas","TX",21677,888,40.965078193477,"Low availability"
"4864064","TX Sachse city, Texas","TX",10110,83,8.20969337289812,"Severe desert"
"4864472","TX San Angelo city, Texas","TX",38833,1637,42.1548682821312,"Low availability"
"4865000","TX San Antonio city, Texas","TX",547883,18236,33.2844786204354,"Low availability"
"4865516","TX San Juan city, Texas","TX",10073,214,21.244912141368,"Moderate desert"
"4865600","TX San Marcos city, Texas","TX",27606,268,9.70803448525683,"Severe desert"
"4866128","TX Schertz city, Texas","TX",15571,48,3.08265365101792,"Severe desert"
"4866644","TX Seguin city, Texas","TX",11595,457,39.4135403191031,"Low availability"
"4867496","TX Sherman city, Texas","TX",17418,571,32.7821793546905,"Low availability"
"4868636","TX Socorro city, Texas","TX",11368,125,10.9957776213934,"Moderate desert"
"4869596","TX Spring CDP, Texas","TX",21972,399,18.1594756963408,"Moderate desert"
"4870808","TX Sugar Land city, Texas","TX",37830,23,0.607983082209886,"Severe desert"
"4872176","TX Temple city, Texas","TX",32488,1192,36.6904703275055,"Low availability"
"4872368","TX Texarkana city, Texas","TX",14426,1807,125.259947317344,"Adequate supply"
"4872392","TX Texas City city, Texas","TX",21558,669,31.0325633175619,"Low availability"
"4872530","TX The Colony city, Texas","TX",18014,180,9.99222826690352,"Severe desert"
"4872656","TX The Woodlands CDP, Texas","TX",42657,1117,26.1856201795719,"Low availability"
"4873057","TX Timberwood Park CDP, Texas","TX",11426,6,0.525118151584106,"Severe desert"
"4874144","TX Tyler city, Texas","TX",37727,1384,36.6846025392955,"Low availability"
"4875428","TX Victoria city, Texas","TX",24610,760,30.8817553839902,"Low availability"
"4876000","TX Waco city, Texas","TX",52980,3008,56.7761419403549,"Adequate supply"
"4876816","TX Waxahachie city, Texas","TX",15190,227,14.9440421329822,"Moderate desert"
"4876864","TX Weatherford city, Texas","TX",12944,462,35.6922126081582,"Low availability"
"4877272","TX Weslaco city, Texas","TX",13301,652,49.0188707615969,"Low availability"
"4877728","TX West Odessa CDP, Texas","TX",11891,12,1.00916659658565,"Severe desert"
"4879000","TX Wichita Falls city, Texas","TX",38132,1546,40.543375642505,"Low availability"
"4880356","TX Wylie city, Texas","TX",18390,114,6.19902120717781,"Severe desert"
"4901310","UT American Fork city, Utah","UT",10780,162,15.0278293135436,"Moderate desert"
"4907690","UT Bountiful city, Utah","UT",14554,133,9.13838120104439,"Severe desert"
"4911320","UT Cedar City city, Utah","UT",12041,263,21.8420396976995,"Moderate desert"
"4913850","UT Clearfield city, Utah","UT",11147,577,51.7628061361801,"Adequate supply"
"4916270","UT Cottonwood Heights city, Utah","UT",12457,82,6.58264429637955,"Severe desert"
"4920120","UT Draper city, Utah","UT",16325,92,5.63552833078101,"Severe desert"
"4920810","UT Eagle Mountain city, Utah","UT",11851,31,2.61581301156021,"Severe desert"
"4934970","UT Herriman city, Utah","UT",16695,67,4.01317759808326,"Severe desert"
"4936070","UT Holladay city, Utah","UT",11765,96,8.15979600509987,"Severe desert"
"4940470","UT Kearns metro township, Utah","UT",10796,103,9.54057058169692,"Severe desert"
"4943660","UT Layton city, Utah","UT",27553,672,24.3893586905237,"Moderate desert"
"4944320","UT Lehi city, Utah","UT",22620,125,5.52608311229001,"Severe desert"
"4945860","UT Logan city, Utah","UT",18147,405,22.3177384691685,"Moderate desert"
"4949710","UT Midvale city, Utah","UT",15538,667,42.9270176341872,"Low availability"
"4950150","UT Millcreek city, Utah","UT",25473,708,27.794134966435,"Low availability"
"4953230","UT Murray city, Utah","UT",20401,436,21.3715013969903,"Moderate desert"
"4955980","UT Ogden city, Utah","UT",32995,2282,69.1619942415518,"Adequate supply"
"4957300","UT Orem city, Utah","UT",30612,360,11.7600940807526,"Moderate desert"
"4960930","UT Pleasant Grove city, Utah","UT",11613,128,11.0221303711358,"Moderate desert"
"4962470","UT Provo city, Utah","UT",34076,994,29.1700903861956,"Low availability"
"4964340","UT Riverton city, Utah","UT",13600,30,2.20588235294118,"Severe desert"
"4965110","UT Roy city, Utah","UT",13015,85,6.53092585478294,"Severe desert"
"4965330","UT St. George city, Utah","UT",35052,379,10.8125071322606,"Moderate desert"
"4967000","UT Salt Lake City city, Utah","UT",88932,3931,44.2023118787388,"Low availability"
"4967440","UT Sandy city, Utah","UT",32852,355,10.8060392061366,"Moderate desert"
"4967825","UT Saratoga Springs city, Utah","UT",10870,18,1.65593376264949,"Severe desert"
"4970850","UT South Jordan city, Utah","UT",25801,66,2.55804038603155,"Severe desert"
"4971070","UT South Salt Lake city, Utah","UT",10707,572,53.4229943027926,"Adequate supply"
"4971290","UT Spanish Fork city, Utah","UT",11933,92,7.7097125618034,"Severe desert"
"4972280","UT Springville city, Utah","UT",10574,123,11.6323056553811,"Moderate desert"
"4975360","UT Taylorsville city, Utah","UT",20349,342,16.8067226890756,"Moderate desert"
"4976680","UT Tooele city, Utah","UT",12029,250,20.7831074902319,"Moderate desert"
"4981960","UT Washington city, Utah","UT",10666,29,2.71891993249578,"Severe desert"
"4982950","UT West Jordan city, Utah","UT",36295,471,12.9769940763191,"Moderate desert"
"4983470","UT West Valley City city, Utah","UT",38855,842,21.6703127010681,"Moderate desert"
"5010675","VT Burlington city, Vermont","VT",17691,2130,120.400203493302,"Adequate supply"
"5101000","VA Alexandria city, Virginia","VA",75349,3162,41.9647241502873,"Low availability"
"5101912","VA Annandale CDP, Virginia","VA",13953,526,37.69798609618,"Low availability"
"5103000","VA Arlington CDP, Virginia","VA",111530,3052,27.3648345736573,"Low availability"
"5103320","VA Ashburn CDP, Virginia","VA",17067,134,7.851409152165,"Severe desert"
"5107784","VA Blacksburg town, Virginia","VA",13827,213,15.4046430896073,"Moderate desert"
"5111464","VA Burke CDP, Virginia","VA",13768,141,10.2411388727484,"Moderate desert"
"5113720","VA Cave Spring CDP, Virginia","VA",10967,95,8.66235068842892,"Severe desert"
"5114440","VA Centreville CDP, Virginia","VA",24907,385,15.4575019070944,"Moderate desert"
"5114968","VA Charlottesville city, Virginia","VA",19699,1003,50.9162901670135,"Adequate supply"
"5116000","VA Chesapeake city, Virginia","VA",92361,2546,27.5657474475157,"Low availability"
"5121088","VA Dale City CDP, Virginia","VA",21449,284,13.2407105226351,"Moderate desert"
"5121344","VA Danville city, Virginia","VA",18632,2038,109.381708887935,"Adequate supply"
"5126875","VA Fair Oaks CDP, Virginia","VA",15441,199,12.8877663363772,"Moderate desert"
"5129744","VA Fredericksburg city, Virginia","VA",11443,813,71.0478021497859,"Adequate supply"
"5135000","VA Hampton city, Virginia","VA",57740,3910,67.7173536543124,"Adequate supply"
"5135624","VA Harrisonburg city, Virginia","VA",17331,684,39.4668513069067,"Low availability"
"5143432","VA Lake Ridge CDP, Virginia","VA",15732,197,12.5222476481058,"Moderate desert"
"5144984","VA Leesburg town, Virginia","VA",16767,252,15.0295222758991,"Moderate desert"
